year,month,searches,search string,search string cleaned,active tab,signed in,on campus,results
2024,01,12,medical genetics,medical genetics,default_tab,0,4,5467387.75
2024,01,11,medical physiology,medical physiology,default_tab,0,5,4745023.18181818
2024,01,10,medical statistics in clinical and epidemiological research,medical statistics in clinical and epidemiological research,default_tab,0,0,17788.6
2024,01,11,medicin,medicin,default_tab,0,0,2953340.45454545
2024,01,154,medline,medline,default_tab,61,69,29387413.1263
2024,01,24,menneskets fysiologi,menneskets fysiologi,default_tab,11,8,127.167832167832
2024,01,14,miljøpolitikk and religion,miljøpolitikk and religion,default_tab,0,0,14.4285714285714
2024,01,10,miljøvern and religion,miljøvern and religion,default_tab,0,0,144.3
2024,01,23,mobbing,mobbing,default_tab,10,13,5662.18461538462
2024,01,14,morgenbladet,morgenbladet,default_tab,0,4,661.785714285714
2024,01,10,nasjonalisme,nasjonalisme,default_tab,0,7,3560.1
2024,01,23,nature,nature,default_tab,0,0,12931764.0869565
2024,01,610,nel,nel,default_tab,151,83,88737.626592506
2024,01,13,"nel norsk elektronisk legehåndbok, norsk helseinformatikk as",nel norsk elektronisk legehåndbok norsk helseinformatikk as,default_tab,0,1,1
2024,01,12,obligasjonsrett,obligasjonsrett,default_tab,0,5,505.75
2024,01,19,oddmund løkensgard hoel,oddmund løkensgard hoel,default_tab,0,4,36.3684210526316
2024,01,31,oed,oed,default_tab,10,8,43420.2666666667
2024,01,12,olafsen veøy,olafsen veøy,default_tab,0,0,6
2024,01,11,oral health %26 preventive dentistry.,oral health 26 preventive dentistry,default_tab,11,0,1621.27272727273
2024,01,19,organisasjon og ledelse,organisasjon og ledelse,default_tab,0,0,1478.21052631579
2024,01,11,oria,oria,default_tab,0,2,395022.545454545
2024,01,24,ovid,ovid,default_tab,0,11,20783626.8333333
2024,01,10,palliasjon,palliasjon,default_tab,10,0,236
2024,01,10,pamela,pamela,default_tab,0,3,258532.5
2024,01,10,paul ekman,paul ekman,default_tab,0,0,855.2
2024,01,12,pema tseden,pema tseden,default_tab,0,0,66
2024,01,15,per haave,per haave,default_tab,0,2,192.4
2024,01,15,physiology,physiology,default_tab,15,0,2795805.26666667
2024,01,15,"politiske rådgivere,statsekretærer,bakgrunn,utdanning,yrkeserfaring,politisk bakgrunn",politiske rådgiverestatsekretærerbakgrunnutdanningyrkeserfaringpolitisk bakgrunn,default_tab,15,15,28181.2666666667
2024,01,11,"politiske rådgivere,statssekretærer,bakgrunn,utdanning,yrkeserfaring,politisk bakgrunn",politiske rådgiverestatssekretærerbakgrunnutdanningyrkeserfaringpolitisk bakgrunn,default_tab,11,11,22894.5454545455
2024,01,32,pouillard,pouillard,default_tab,0,0,517.625
2024,01,144,pressreader,pressreader,default_tab,56,12,52.2185828877005
2024,01,11,principles of comparative politics,principles of comparative politics,default_tab,0,2,6482
2024,01,11,psychinfo,psychinfo,default_tab,0,5,10125
2024,01,37,psycinfo,psycinfo,default_tab,13,10,327905.693910256
2024,01,14,psykososiale vansker,psykososiale vansker,default_tab,0,6,235.5
2024,01,781,pubmed,pubmed,default_tab,289,196,26912815.7373358
2024,01,13,på vei,på vei,default_tab,0,6,8578.23076923077
2024,01,14,pål haugen,pål haugen,default_tab,0,0,389
2024,01,14,regjeringen askim,regjeringen askim,default_tab,0,4,15
2024,01,17,"religio* and ""environmental politics""",religio and environmental politics,default_tab,0,0,5366.11764705882
2024,01,11,"religio* and ""mental health""",religio and mental health,default_tab,0,0,178413.818181818
2024,01,19,religion,religion,default_tab,0,0,3682905.26315789
2024,01,11,research methods in education,research methods in education,default_tab,0,1,1766018.81818182
2024,01,11,resiliens,resiliens,default_tab,0,8,1164.27272727273
2024,01,10,rett en internasjonal historie,rett en internasjonal historie,default_tab,0,1,2620.2
2024,01,22,rettshistorie,rettshistorie,default_tab,0,3,2765
2024,01,12,rettskraft,rettskraft,default_tab,0,1,67.9166666666667
2024,01,10,rødt,rødt,default_tab,10,10,1027.5
2024,01,10,samfunnsvitenskapelige metoder,samfunnsvitenskapelige metoder,default_tab,0,2,322.8
2024,01,62,sandra borch,sandra borch,default_tab,0,0,38.7258064516129
2024,01,26,scandinavian maritime law : the norwegian perspective,scandinavian maritime law the norwegian perspective,default_tab,26,0,3.84615384615385
2024,01,113,scopus,scopus,default_tab,29,15,60205771.7119048
2024,01,16,self-reported mindfulness and cortisol during a shamatha meditation retreat.,selfreported mindfulness and cortisol during a shamatha meditation retreat,default_tab,0,0,2
2024,01,63,selskapsrett,selskapsrett,default_tab,18,14,846.7
2024,01,10,sidemål,sidemål,default_tab,0,1,62.4
2024,01,11,silver copper interface plasma,silver copper interface plasma,default_tab,0,0,275
2024,01,64,sivilprosess,sivilprosess,default_tab,23,18,613.667550371156
2024,01,19,skatterett,skatterett,default_tab,0,6,2277
2024,01,29,skolevegring,skolevegring,default_tab,29,22,167.586206896552
2024,01,11,social psychology,social psychology,default_tab,0,0,4079400.54545455
2024,01,10,sofie hagen,sofie hagen,default_tab,0,0,96.4
2024,01,59,sosial kompetanse,sosial kompetanse,default_tab,14,37,1737.20793650794
2024,01,33,spaces of democracy,spaces of democracy,default_tab,0,0,22453.303030303
2024,01,30,spesialpedagogikk,spesialpedagogikk,default_tab,16,10,5766.77678571429
2024,01,14,statistiske metoder i medisin og helsefag,statistiske metoder i medisin og helsefag,default_tab,14,12,4.85714285714286
2024,01,11,summary report of the 9th international congress on person-centered,summary report of the 9th international congress on personcentered,default_tab,0,0,1.45454545454545
2024,01,10,tal,tal,default_tab,10,0,221999
2024,01,10,talevegring,talevegring,default_tab,10,5,14
2024,01,23,taskmaster tv show,taskmaster tv show,default_tab,12,0,9
2024,01,10,tematisk analyse,tematisk analyse,default_tab,10,5,2388.8
2024,01,29,test,test,default_tab,0,8,12511806
2024,01,11,the best love of the child: being loved and being taught to love as the first human right,the best love of the child being loved and being taught to love as the first human right,default_tab,11,3,42.2727272727273
2024,01,30,the economist,the economist,default_tab,14,13,1020137.11160714
2024,01,14,"the globalization of world politics an introduction to international relations, baylis john",the globalization of world politics an introduction to international relations baylis john,default_tab,0,0,495.071428571429
2024,01,18,the loeb classical library,the loeb classical library,default_tab,0,1,2260.88888888889
2024,01,10,the natural history of norway,the natural history of norway,default_tab,0,0,88651.6
2024,01,31,the oxford handbook of irish politics,the oxford handbook of irish politics,default_tab,19,0,138.809210526316
2024,01,14,"the politics of third countries in eu security and defence norway, brexit and beyond",the politics of third countries in eu security and defence norway brexit and beyond,default_tab,0,13,21
2024,01,10,the sage handbook of organizational institutionalism,the sage handbook of organizational institutionalism,default_tab,0,0,145.3
2024,01,30,thematic analysis,thematic analysis,default_tab,14,12,183349.392857143
2024,01,11,thesaurus linguae graecae,thesaurus linguae graecae,default_tab,0,4,223.090909090909
2024,01,12,tore renberg,tore renberg,default_tab,0,0,178.666666666667
2024,01,10,traumer,traumer,default_tab,0,7,8945.6
2024,01,35,trond giske,trond giske,default_tab,0,2,85.2571428571429
2024,01,12,trygderett,trygderett,default_tab,0,0,356.166666666667
2024,01,12,uchl1 impairs periodontal ligament stem cell osteogenesis in periodontitis,uchl1 impairs periodontal ligament stem cell osteogenesis in periodontitis,default_tab,0,0,171.666666666667
2024,01,144,uhsutstyr,uhsutstyr,default_tab,36,23,30.6062595482885
2024,01,12,ungdommen,ungdommen,default_tab,0,4,1692.08333333333
2024,01,10,ungdomsgjeng,ungdomsgjeng,default_tab,0,0,11
2024,01,19,ungdomskriminalitet,ungdomskriminalitet,default_tab,19,0,649.421052631579
2024,01,18,united nations sanctions,united nations sanctions,default_tab,0,0,68.7222222222222
2024,01,16,up to date,up to date,default_tab,0,7,3075518
2024,01,89,uptodate,uptodate,default_tab,39,22,3127.68
2024,01,10,urban geography,urban geography,default_tab,0,1,221675.8
2024,01,23,urealscifi,urealscifi,default_tab,0,3,6127.34782608696
2024,01,11,value theory,value theory,default_tab,0,0,2.18181818181818
2024,01,15,viaud magie et coutumes populaires chez les coptes d'égypte,viaud magie et coutumes populaires chez les coptes dégypte,default_tab,0,0,0
2024,01,11,vite  være  gjøre,vite være gjøre,default_tab,0,0,18.7272727272727
2024,01,22,vite være gjøre,vite være gjøre,default_tab,0,7,18.9545454545455
2024,01,13,"vite være gjøre exphil lærebok med originaltekster, cappelen herman",vite være gjøre exphil lærebok med originaltekster cappelen herman,default_tab,0,2,3
2024,01,227,web of science,web of science,default_tab,106,57,54592783.4413681
2024,01,12,when to choose which retention element to use for removable dental prostheses,when to choose which retention element to use for removable dental prostheses,default_tab,12,0,7
2024,01,51,worldcat,worldcat,default_tab,41,0,2419.25365853659
2024,01,10,zelazo  p. d. (2013). the oxford handbook of developmental psychology  vol. 2 – self and other. oxford: oxford  university pres,zelazo p d 2013 the oxford handbook of developmental psychology vol 2 self and other oxford oxford university pres,default_tab,0,0,51.6
2024,01,28,«life skills» «religious education»,life skills religious education,default_tab,0,0,2235.17857142857
2024,01,10,“quasi-experimental” and “propensity score matching”,quasiexperimental and propensity score matching,default_tab,0,0,894.4
2024,02,16,"""adhd"" og ""skole"" og ""tilrettelegging""",adhd og skole og tilrettelegging,default_tab,16,0,3.125
2024,02,11,"""behavioral analysis""                gps",behavioral analysis gps,default_tab,11,0,89
2024,02,15,"""digital divide""",digital divide,default_tab,0,0,56729.2666666667
2024,02,18,"""digitale skiller""",digitale skiller,default_tab,0,1,244.5
2024,02,24,"""linn ullmann""",linn ullmann,default_tab,24,0,60.0833333333333
2024,02,12,"""mobile mapping""",mobile mapping,default_tab,12,0,1745.5
2024,02,10,"""range behavior""",range behavior,default_tab,10,0,1333.5
2024,02,16,"(""physical activity"" or exersice) and depression and (“elderly*” or “seniors” or old*)",physical activity or exersice and depression and elderly or seniors or old,default_tab,16,0,6283.125
2024,02,10,(township* or apartheid) and (climate* or environmental* or weather* or climatic*),township or apartheid and climate or environmental or weather or climatic,default_tab,10,10,10502.9
2024,02,17,051848953,051848953,default_tab,0,5,2415.52941176471
2024,02,10,0882-6145,08826145,default_tab,10,10,208.4
2024,02,10,091940176,091940176,default_tab,10,8,1
2024,02,20,1904-1969,19041969,default_tab,0,0,665.5
2024,02,10,2073793,2073793,default_tab,0,10,3
2024,02,10,302.23072,30223072,default_tab,10,10,103
2024,02,18,65 jan m smits  the mind and method of the legal academic,65 jan m smits the mind and method of the legal academic,default_tab,18,0,2
2024,02,13,741.5952,7415952,default_tab,13,0,80.2307692307692
2024,02,16,854.914,854914,default_tab,16,0,8.1875
2024,02,10,978-0-599-60816-0,9780599608160,default_tab,10,0,0
2024,02,18,"a glance at the therapeutic potential of irisin against diseases involving inflammation, oxidative stress, and apoptosis: an introductory review",a glance at the therapeutic potential of irisin against diseases involving inflammation oxidative stress and apoptosis an introductory review,default_tab,0,0,4
2024,02,14,a growth factor-reduced culture system for colorectal cancer organoids,a growth factorreduced culture system for colorectal cancer organoids,default_tab,0,0,34.5
2024,02,10,acta germanica,acta germanica,default_tab,10,0,1187.5
2024,02,13,adam przeworski,adam przeworski,default_tab,0,0,223.461538461538
2024,02,14,adhd,adhd,default_tab,0,2,149581.642857143
2024,02,11,adhd in children,adhd in children,default_tab,0,8,69516.9090909091
2024,02,12,adorno horkheimer kulturindustri,adorno horkheimer kulturindustri,default_tab,12,0,6.75
2024,02,14,advances in group processes,advances in group processes,default_tab,0,14,67162.5714285714
2024,02,10,afghanistan norway,afghanistan norway,default_tab,10,0,471.2
2024,02,20,aftenposten,aftenposten,default_tab,0,9,1683.4
2024,02,13,alternativ og supplerende kommunikasjon,alternativ og supplerende kommunikasjon,default_tab,0,0,101
2024,02,10,amtmannens døtre camilla collett,amtmannens døtre camilla collett,default_tab,0,0,44.2
2024,02,18,an anthropology of human rights,an anthropology of human rights,default_tab,0,0,57890.5555555556
2024,02,11,anatomy,anatomy,default_tab,0,7,5437190.90909091
2024,02,13,anthro* and transhuman*,anthro and transhuman,default_tab,13,0,132.538461538462
2024,02,12,anthropology plus,anthropology plus,default_tab,12,11,36429.9166666667
2024,02,12,arbeidsgivers aktivitetsplikt,arbeidsgivers aktivitetsplikt,default_tab,12,0,9.41666666666667
2024,02,11,arbeidsrett,arbeidsrett,default_tab,11,2,1755.54545454545
2024,02,10,aristoteles nikomakiske etikk,aristoteles nikomakiske etikk,default_tab,0,0,18
2024,02,11,"astronomische nachrichten, 1852, 33",astronomische nachrichten 1852 33,default_tab,11,0,282.181818181818
2024,02,13,atekst,atekst,default_tab,0,8,50.9230769230769
2024,02,24,avtalerett,avtalerett,default_tab,10,11,673.028571428571
2024,02,22,bakhtin,bakhtin,default_tab,12,4,10534.7416666667
2024,02,10,barn og unge i psykoterapi,barn og unge i psykoterapi,default_tab,0,1,91.3
2024,02,25,basal farmakologi,basal farmakologi,default_tab,14,6,188.662337662338
2024,02,13,beatrice halsaa kjønnsforskning,beatrice halsaa kjønnsforskning,default_tab,0,11,17
2024,02,19,becker figures of authority,becker figures of authority,default_tab,19,0,25.3684210526316
2024,02,60,bildwörterbuch der architektur,bildwörterbuch der architektur,default_tab,24,0,0
2024,02,95,borrehaugene i vestfold,borrehaugene i vestfold,default_tab,83,0,6
2024,02,15,bullying the resource-rich: the effect of natural resource wealth on coercive diplomacy.,bullying the resourcerich the effect of natural resource wealth on coercive diplomacy,default_tab,0,0,1
2024,02,19,cancer treatment,cancer treatment,default_tab,19,18,2677392.10526316
2024,02,24,carol ann duffy,carol ann duffy,default_tab,0,10,507.541666666667
2024,02,10,carol ann duffy medusa,carol ann duffy medusa,default_tab,0,3,4.2
2024,02,11,carol bacchi,carol bacchi,default_tab,0,3,369.909090909091
2024,02,14,catherine bell,catherine bell,default_tab,14,14,528.285714285714
2024,02,17,"censor,china",censorchina,default_tab,17,0,2185.17647058824
2024,02,11,charles darwin,charles darwin,default_tab,11,8,7518.36363636364
2024,02,14,charlie hebdo,charlie hebdo,default_tab,0,10,1528.14285714286
2024,02,12,chatgpt,chatgpt,default_tab,0,3,9054.33333333333
2024,02,10,chicago manual of style,chicago manual of style,default_tab,0,3,534.3
2024,02,10,chinese symbolism,chinese symbolism,default_tab,10,1,1623.1
2024,02,10,cissp,cissp,default_tab,0,0,919
2024,02,10,clinical electroencephalography for anestesiogists,clinical electroencephalography for anestesiogists,default_tab,0,10,0
2024,02,10,communication monographs,communication monographs,default_tab,10,0,1243.3
2024,02,12,conceptual problems with the dsm-iv criteria for posttraumatic stress disorder,conceptual problems with the dsmiv criteria for posttraumatic stress disorder,default_tab,12,0,26.6666666666667
2024,02,12,conversation analysis in applied linguistics,conversation analysis in applied linguistics,default_tab,0,0,4300.33333333333
2024,02,18,culture's consequences,cultures consequences,default_tab,18,5,101248.388888889
2024,02,11,da ibsen a giacosa,da ibsen a giacosa,default_tab,0,11,11.4545454545455
2024,02,14,dagens næringsliv,dagens næringsliv,default_tab,0,2,230.785714285714
2024,02,16,dagfinn skre,dagfinn skre,default_tab,0,0,184.1875
2024,02,13,darío a diario: rubén y el modernismo en las dos orillas,darío a diario rubén y el modernismo en las dos orillas,default_tab,13,0,1
2024,02,23,dauvergne p,dauvergne p,default_tab,23,12,382.478260869565
2024,02,10,david bohm,david bohm,default_tab,0,0,3533
2024,02,23,deepfake,deepfake,default_tab,13,5,2518.00384615385
2024,02,11,den grimme ælling,den grimme ælling,default_tab,0,0,20.5454545454545
2024,02,41,det kvalitative forskningsintervju,det kvalitative forskningsintervju,default_tab,11,10,445.662121212121
2024,02,12,"developing mind, third edition",developing mind third edition,default_tab,12,12,2
2024,02,56,dickinson,dickinson,default_tab,0,0,137276
2024,02,37,differences between un model law and the icc rules arbitration,differences between un model law and the icc rules arbitration,default_tab,0,1,7
2024,02,12,differential effect of sample preservation methods on plant and arbuscular mycorrhizal fungal dna,differential effect of sample preservation methods on plant and arbuscular mycorrhizal fungal dna,default_tab,0,8,2
2024,02,22,diskursanalyse,diskursanalyse,default_tab,0,12,4358.31818181818
2024,02,12,doi.org/10.4324/9781003334392,doiorg1043249781003334392,default_tab,0,0,0
2024,02,27,doktorsavhandlingar,doktorsavhandlingar,default_tab,27,0,1306
2024,02,17,dokumentanalyse,dokumentanalyse,default_tab,0,7,1411.47058823529
2024,02,21,dynamisk tingsrett,dynamisk tingsrett,default_tab,10,3,12.3636363636364
2024,02,11,e. schulze,e schulze,default_tab,0,0,1619.36363636364
2024,02,10,edvard munch,edvard munch,default_tab,10,0,1835
2024,02,15,egil wyller,egil wyller,default_tab,15,2,163.533333333333
2024,02,40,embase,embase,default_tab,17,12,253456.657289003
2024,02,25,emotion regulation,emotion regulation,default_tab,25,23,71113.6
2024,02,11,en fråga om kvalitet,en fråga om kvalitet,default_tab,0,0,340.363636363636
2024,02,12,en smak av forskning,en smak av forskning,default_tab,0,1,86.4166666666667
2024,02,10,environmental criminology,environmental criminology,default_tab,10,4,69419.3
2024,02,10,etikk i klimakrisens tid,etikk i klimakrisens tid,default_tab,10,10,10
2024,02,10,european journal of work and organizational psychology,european journal of work and organizational psychology,default_tab,10,2,3993.9
2024,02,12,european security put to the test,european security put to the test,default_tab,0,12,344.416666666667
2024,02,10,everyday urbanism,everyday urbanism,default_tab,10,2,1937.1
2024,02,10,exotic animal hematology and cytology,exotic animal hematology and cytology,default_tab,10,0,22.9
2024,02,14,exphil,exphil,default_tab,0,4,51.2142857142857
2024,02,28,fabry disease,fabry disease,default_tab,0,28,14013.6785714286
2024,02,23,factiva,factiva,default_tab,0,6,2295.4347826087
2024,02,19,fagfellevurder,fagfellevurder,default_tab,19,0,0
2024,02,17,fairclough,fairclough,default_tab,0,1,5711.41176470588
2024,02,44,faust,faust,default_tab,16,19,59271.2723214286
2024,02,11,"femin* and (""american politics"" or ""american conservatism"")",femin and american politics or american conservatism,default_tab,11,0,274.909090909091
2024,02,25,festskrift,festskrift,default_tab,0,0,595.76
2024,02,28,first search,first search,default_tab,28,0,424507.928571428
2024,02,10,fiskerikriminalitet,fiskerikriminalitet,default_tab,10,4,8.3
2024,02,19,forvaltningsrett,forvaltningsrett,default_tab,19,2,1514.42105263158
2024,02,11,foucault,foucault,default_tab,0,3,60825.8181818182
2024,02,18,frailty selection,frailty selection,default_tab,0,0,2429.38888888889
2024,02,10,funny boy,funny boy,default_tab,0,4,988.8
2024,02,12,fusjon nord universitet og høgskolen nesna,fusjon nord universitet og høgskolen nesna,default_tab,0,0,0.333333333333333
2024,02,21,geir hoff,geir hoff,default_tab,0,0,573.666666666667
2024,02,12,geoteknikk,geoteknikk,default_tab,0,0,422.666666666667
2024,02,13,gjengkriminalitet,gjengkriminalitet,default_tab,13,4,78.7692307692308
2024,02,12,goethe,goethe,default_tab,0,4,53462.6666666667
2024,02,14,goethe faust,goethe faust,default_tab,14,0,2034.85714285714
2024,02,48,green criminology,green criminology,default_tab,0,19,6974.72916666667
2024,02,12,grunnbok i pedagogisk psykologi,grunnbok i pedagogisk psykologi,default_tab,12,0,4
2024,02,10,haaskjold,haaskjold,default_tab,0,5,207.8
2024,02,13,handbook of child psychology,handbook of child psychology,default_tab,0,0,8735.69230769231
2024,02,12,hannah arendt,hannah arendt,default_tab,0,2,10797.8333333333
2024,02,19,harald hagendahl,harald hagendahl,default_tab,0,11,37
2024,02,11,heritage in the home : domestic prehabitation and inheritance,heritage in the home domestic prehabitation and inheritance,default_tab,11,11,0.090909090909091
2024,02,51,hilde sandvik,hilde sandvik,default_tab,0,0,197.56862745098
2024,02,10,hirdman yvonne,hirdman yvonne,default_tab,0,0,44.4
2024,02,15,"honderich, ted",honderich ted,default_tab,15,0,278.333333333333
2024,02,10,https://www.tandfonline.com/doi/abs/10.1080/17439760.2021.1913636,httpswwwtandfonlinecomdoiabs1010801743976020211913636,default_tab,0,0,1
2024,02,13,hungarian rhapsody 2 liszt,hungarian rhapsody 2 liszt,default_tab,0,0,19
2024,02,93,idunn,idunn,default_tab,50,13,804.434908330257
2024,02,12,innovasjon i skolen,innovasjon i skolen,default_tab,0,0,153
2024,02,12,international commercial contracts giuditta cordero-moss,international commercial contracts giuditta corderomoss,default_tab,0,1,67.25
2024,02,32,introduksjon til samfunnsvitenskapelig metode,introduksjon til samfunnsvitenskapelig metode,default_tab,13,12,21.3866396761134
2024,02,16,introduksjon til statistisk analyse,introduksjon til statistisk analyse,default_tab,0,2,23
2024,02,11,issn 1501-7710,issn 15017710,default_tab,0,0,4.72727272727273
2024,02,11,jan helgesen,jan helgesen,default_tab,11,0,106.090909090909
2024,02,13,john kwasi fosu,john kwasi fosu,default_tab,0,0,8.38461538461538
2024,02,42,john schostak interviewing and representation in,john schostak interviewing and representation in,default_tab,31,0,4
2024,02,16,jon fosse,jon fosse,default_tab,0,6,613.375
2024,02,11,journal of orthopedic trauma,journal of orthopedic trauma,default_tab,0,0,112146
2024,02,10,juridisk metode,juridisk metode,default_tab,0,7,530.5
2024,02,10,jus mundi,jus mundi,default_tab,10,2,10
2024,02,15,jødeparagrafen,jødeparagrafen,default_tab,0,2,40.1333333333333
2024,02,11,k-pop,kpop,default_tab,0,0,2051.63636363636
2024,02,11,"kaghan, barnett, 1997",kaghan barnett 1997,default_tab,0,2,0
2024,02,11,"kahler, erich",kahler erich,default_tab,0,0,8.36363636363636
2024,02,16,kant,kant,default_tab,0,6,115427.0625
2024,02,10,kjell risvik,kjell risvik,default_tab,0,0,179.3
2024,02,11,kulturindustri,kulturindustri,default_tab,11,5,168.272727272727
2024,02,15,kunsten å være neger,kunsten å være neger,default_tab,0,0,3
2024,02,10,kunstig intelligens,kunstig intelligens,default_tab,0,2,1545.3
2024,02,14,kunstverket i reproduksjonsalderen,kunstverket i reproduksjonsalderen,default_tab,14,0,2.42857142857143
2024,02,13,kvalitativ metode,kvalitativ metode,default_tab,0,4,7799.92307692308
2024,02,15,kvalitative forskningsmetoder i praksis,kvalitative forskningsmetoder i praksis,default_tab,0,1,75.8666666666667
2024,02,25,kvalitative metoder,kvalitative metoder,default_tab,13,4,2286.02243589744
2024,02,12,kvinner i hellas,kvinner i hellas,default_tab,12,12,189
2024,02,10,kåre selnes,kåre selnes,default_tab,0,0,10.2
2024,02,10,lahlum,lahlum,default_tab,0,0,139.4
2024,02,12,laser scanning point cloud,laser scanning point cloud,default_tab,12,0,11664.5833333333
2024,02,14,lean startup,lean startup,default_tab,14,0,565.428571428571
2024,02,12,ledelse,ledelse,default_tab,12,7,31083.0833333333
2024,02,11,lederutfordringer skole,lederutfordringer skole,default_tab,11,0,9
2024,02,10,legal negotiation,legal negotiation,default_tab,10,0,9763
2024,02,11,levekår norge 1800,levekår norge 1800,default_tab,11,0,4.18181818181818
2024,02,11,liquid biopsy,liquid biopsy,default_tab,11,11,16395
2024,02,18,litteratur,litteratur,default_tab,0,0,113497.277777778
2024,02,32,loeb,loeb,default_tab,22,8,42064.4409090909
2024,02,12,loeb classical library,loeb classical library,default_tab,0,2,2306.33333333333
2024,02,12,loeb select papyri,loeb select papyri,default_tab,12,0,7
2024,02,25,logical methods,logical methods,default_tab,0,1,196413.32
2024,02,14,lokenath debnath,lokenath debnath,default_tab,0,0,193.785714285714
2024,02,10,loneliness,loneliness,default_tab,0,0,47032.8
2024,02,22,lovdata,lovdata,default_tab,0,1,364.181818181818
2024,02,10,lærebok i psykiatri,lærebok i psykiatri,default_tab,10,3,39.2
2024,02,13,maal og minne,maal og minne,default_tab,0,0,840.076923076923
2024,02,88,macbeth,macbeth,default_tab,34,30,14764.9110549944
2024,02,10,macbeth polanski,macbeth polanski,default_tab,0,6,137.2
2024,02,37,macbeth shakespeare,macbeth shakespeare,default_tab,11,20,4211.37762237762
2024,02,23,marcus thrane,marcus thrane,default_tab,10,6,130.703846153846
2024,02,11,mary fulbrook,mary fulbrook,default_tab,0,9,417.909090909091
2024,02,10,massemedier,massemedier,default_tab,10,10,2652.3
2024,02,10,medborgerskap,medborgerskap,default_tab,0,5,706.1
2024,02,11,medical education: a comparative study,medical education a comparative study,default_tab,11,0,2
2024,02,10,"medieval england,wedding",medieval englandwedding,default_tab,10,0,136.9
2024,02,72,medline,medline,default_tab,17,28,29508532.2566845
2024,02,48,medusa,medusa,default_tab,30,19,8634.86144179894
2024,02,12,memes im internet,memes im internet,default_tab,0,0,141.5
2024,02,14,menneskets fysiologi,menneskets fysiologi,default_tab,0,8,103.428571428571
2024,02,14,mervyn peake,mervyn peake,default_tab,0,0,218.071428571429
2024,02,10,metamorphoses,metamorphoses,default_tab,10,2,43435.8
2024,02,45,metode,metode,default_tab,10,12,1168394.9
2024,02,12,miljøterapi,miljøterapi,default_tab,0,6,310.083333333333
2024,02,12,mobbing,mobbing,default_tab,0,7,5349.66666666667
2024,02,34,modernism,modernism,default_tab,24,21,153066.795833333
2024,02,10,nature,nature,default_tab,0,0,12776630
2024,02,686,nel,nel,default_tab,208,115,87990.5358665916
2024,02,10,nel,nel,default_tab,0,3,88182.6
2024,02,13,"nel norsk elektronisk legehåndbok, norsk helseinformatikk as",nel norsk elektronisk legehåndbok norsk helseinformatikk as,default_tab,0,0,1
2024,02,13,new york times,new york times,default_tab,0,3,1060253.15384615
2024,02,13,norge i høymiddelalderen,norge i høymiddelalderen,default_tab,0,5,36
2024,02,10,norsk bistand,norsk bistand,default_tab,0,3,493.9
2024,02,27,norske intelligenssedler,norske intelligenssedler,default_tab,0,0,65.7407407407408
2024,02,11,nuclear overhauser effect,nuclear overhauser effect,default_tab,11,0,4388
2024,02,10,"når læring er det viktigste undervisning i høyere utdanning, strømsø helge i",når læring er det viktigste undervisning i høyere utdanning strømsø helge i,default_tab,0,3,3.6
2024,02,14,obligasjonsrett,obligasjonsrett,default_tab,14,9,555.214285714286
2024,02,35,oed,oed,default_tab,13,11,43414.3111888112
2024,02,11,oedipus,oedipus,default_tab,11,0,4973.72727272727
2024,02,10,open schooling,open schooling,default_tab,0,10,633.3
2024,02,10,organizational behavior,organizational behavior,default_tab,0,6,333844.2
2024,02,25,overenskomster med fremmede stater,overenskomster med fremmede stater,default_tab,0,5,6.8
2024,02,14,overenskomster med fremmede stater 2016,overenskomster med fremmede stater 2016,default_tab,0,3,0
2024,02,31,"overenskomster med fremmede stater 2016, s. 241",overenskomster med fremmede stater 2016 s 241,default_tab,15,8,0
2024,02,12,ovid metamorphoses,ovid metamorphoses,default_tab,12,7,17649.1666666667
2024,02,22,oxford classical dictionary,oxford classical dictionary,default_tab,10,6,22409.6916666667
2024,02,35,oxford english dictionary,oxford english dictionary,default_tab,10,12,402967.93
2024,02,11,pareto 2,pareto 2,default_tab,0,0,13210.4545454545
2024,02,38,patrick j. finglass thucydides and hesiod,patrick j finglass thucydides and hesiod,default_tab,0,0,1
2024,02,75,pema tseden,pema tseden,default_tab,28,0,77
2024,02,12,pengekravsrett,pengekravsrett,default_tab,12,7,56.3333333333333
2024,02,18,perry nodelman translat,perry nodelman translat,default_tab,0,0,0
2024,02,11,peter gulliver cultural,peter gulliver cultural,default_tab,11,2,14
2024,02,13,philosophy of art,philosophy of art,default_tab,0,0,1061034.69230769
2024,02,10,pierre bourdieu,pierre bourdieu,default_tab,0,4,7378.3
2024,02,157,pressreader,pressreader,default_tab,75,31,51.8370636879611
2024,02,14,programming,programming,default_tab,14,14,604419.214285714
2024,02,10,proquest,proquest,default_tab,0,2,175297.4
2024,02,16,psychinfo,psychinfo,default_tab,0,1,10152.625
2024,02,24,psycinfo,psycinfo,default_tab,0,2,314663.666666667
2024,02,613,pubmed,pubmed,default_tab,258,158,27039164.7210035
2024,02,21,qualitative research,qualitative research,default_tab,10,1,925634.731818182
2024,02,11,rational choice theory,rational choice theory,default_tab,11,10,22892.4545454545
2024,02,10,research methods in education,research methods in education,default_tab,0,2,1568026.7
2024,02,11,resonnering i matematikk,resonnering i matematikk,default_tab,0,0,24.0909090909091
2024,02,10,retorik og metode,retorik og metode,default_tab,0,0,6
2024,02,11,retorisk analyse,retorisk analyse,default_tab,0,0,249.090909090909
